-19.8074,46.524,416.553
-19.6281,46.213,416.058
-20.0066,46.6628,415.739
-19.0237,45.3519,415.811
-18.9101,45.0047,415.398
-20.6537,47.5125,415.383
-20.4703,47.1474,414.817
-19.9399,46.4936,415.08
-19.0208,44.9792,414.935
-19.3574,45.5664,414.719
-19.1239,45.1415,414.722
-19.6789,46.0977,414.684
-18.9719,44.7917,414.355
-19.7401,46.0456,413.975
-19.5283,45.6845,413.802
-21.2499,48.1761,414.357
-19.3694,45.47,414.102
-20.8443,47.5691,414.18
-20.6418,47.2798,413.896
-19.8771,46.1222,413.272
-20.1438,46.5387,413.435
-21.7065,48.6196,413.327
-21.2573,47.9936,413.311
-21.9905,48.8476,412.584
-20.2103,46.5141,412.744
-21.4111,48.1153,412.71
-21.9865,48.8189,412.322
-20.3989,46.7355,412.466
-20.3414,46.5695,411.796
-20.5452,46.8995,412.092
-20.6891,47.0699,411.852
-22.2257,49.116,411.357
-21.1866,47.7416,411.778
-22.5139,49.4739,410.854
-21.8586,48.4878,410.635
-21.6726,48.1932,410.347
-21.5265,48.0276,410.489
-22.027,48.5599,407.659
-22.9666,49.8728,408.118
-23.5122,50.4945,406.716
-22.196,48.7436,407.315
-24.0306,51.1615,406.907
-22.1982,48.7881,407.026
-22.366,48.9822,406.634
-24.1056,51.1952,406.445
-22.9964,49.7552,406.148
-24.7687,52.0776,405.849
-23.1371,49.915,405.904
-23.2883,50.0902,405.608
-23.8165,50.7929,405.866
-24.2127,51.3102,405.557
-24.3352,51.4527,404.866
-23.8988,50.8598,404.593
-24.9636,52.2982,404.768
-23.9917,50.9744,404.267
-25.1425,52.5845,404.32
-25.2444,52.7277,403.907
-24.5619,51.7297,403.541
-24.1373,51.1647,403.309
-25.1994,52.6037,403.356
-24.212,51.2669,402.899
-25.3938,52.8641,402.883
-24.2844,51.3632,402.551
-24.6766,51.9253,402.045
-24.2756,51.4015,401.765
-23.8471,50.8698,401.958
-25.3609,52.8567,401.641
-24.3243,51.4935,401.37
-24.365,51.5987,400.989
-25.5989,53.2228,400.965
-24.5006,51.8118,400.572
-24.2849,51.5604,400.062
-25.6583,53.3586,400.639
-26.1251,54.1106,399.978
-25.6888,53.4463,400.404
-26.0913,54.1014,399.658
-24.5702,51.9407,400.155
-24.3545,51.6893,399.646
-26.1806,54.269,399.557
-25.6551,53.4372,400.084
-24.68,52.1199,399.665
-25.2913,52.988,399.519
-24.8753,52.4141,399.267
-26.2543,54.397,399.119
-25.8011,53.7803,398.655
-26.4214,54.7022,398.983
-26.4798,54.8031,398.591
-24.7723,52.346,398.26
-25.9655,54.0508,398.332
-24.6785,52.3188,397.97
-25.8593,53.9751,397.862
-26.3669,54.7175,397.695
-26.6007,55.1595,396.684
-26.4279,54.8993,396.742
-25.6835,53.8457,397.241
-24.7721,52.5055,397.523
-26.2561,54.745,396.36
-24.9453,52.8275,396.683
-26.2658,54.8359,395.772
-25.3305,53.3807,396.794
-25.6012,53.9207,395.954
-25.964,54.4766,395.812
-25.0023,53.0508,395.608
-25.4817,53.835,395.356
-25.2471,53.4664,395.288
-26.1462,54.7502,395.174
-25.8444,54.3909,395.215
-25.2285,53.524,394.832
-26.7654,55.4157,394.69
-26.3071,54.9056,394.645
-25.1977,53.5736,394.377
-26.9491,55.6225,394.249
-25.6789,54.2625,394.157
-26.017,54.5929,394.081
-25.3363,53.8073,394.15
-25.5542,54.115,394.213
-25.6204,54.1992,393.915
-25.4584,53.9686,393.61
-25.1813,53.603,393.691
-26.1132,54.7128,393.557
-25.6131,54.1518,393.328
-25.0351,53.4273,393.399
-27.0015,55.5789,393.125
-26.4133,55.0306,392.903
-25.0907,53.5245,393.005
-25.4529,53.9642,392.753
-25.2015,53.6601,392.665
-26.5394,55.1546,392.461
-26.1875,54.8113,393.07
-25.7483,54.3512,392.427
-26.1743,54.8262,392.535
-25.7351,54.3661,391.892
-26.7122,55.3371,392.087
-20.6552,65.8953,377.474
-25.4582,54.0811,391.513
-27.1791,55.9423,391.251
-26.1023,54.7728,391.194
-26.0243,54.6966,391.082
-26.7537,55.4193,391.096
-25.7342,54.3934,391.093
-27.0844,56.023,390.753
-26.2014,54.847,390.961
-27.3417,56.3225,390.791
-26.8868,55.7592,390.723
-25.6058,54.241,390.804
-27.1996,56.262,390.515
-25.741,54.3637,390.43
-26.82,55.8561,390.279
-26.2592,54.9229,390.483
-27.2156,56.4398,390.264
-27.247,56.8256,390.036
-26.4594,55.3121,390.211
-26.8764,56.2024,389.854
-25.8479,54.4965,389.814
-27.0894,56.6115,389.864
-27.0558,56.4347,389.945
-25.7886,54.4916,389.592
-25.6272,54.3211,389.424
-26.76,56.3182,389.547
-26.7921,56.9038,389.027
-26.8685,57.117,389.026
-26.4791,55.7561,389.646
-26.1173,55.4896,389.186
-26.7304,57.1101,388.413
-26.2029,56.1463,388.511
-26.0547,55.8524,388.595
-21.0828,63.9965,377.514
-26.5321,56.8125,388.283
-26.351,56.3616,388.516
-26.5624,56.6915,388.618
-25.6376,55.3721,388.255
-26.4193,56.7714,388.031
-26.0254,56.5243,387.747
-25.7303,56.7241,387.208
-26.0631,57.2061,387.141
-24.7351,55.5675,387.027
-25.316,56.5906,386.871
-25.098,56.3075,386.883
-24.7751,55.8851,386.836
-25.919,57.4357,386.703
-25.1768,56.797,386.518
-24.9589,56.5139,386.53
-24.4015,55.805,386.407
-24.0845,55.6417,386.101
-25.1587,57.0975,386.148
-24.7951,56.5446,386.262
-25.8794,57.7613,386.173
-25.6537,57.4473,386.29
-25.8003,57.9233,385.878
-24.5355,56.539,385.752
-25.3653,57.3846,386.023
-25.8072,58.1928,385.646
-25.3973,57.8055,385.58
-25.6066,58.0302,385.553
-25.6379,58.2167,385.426
-24.9866,57.6778,385.098
-24.6811,56.8087,385.651
-24.477,56.9681,385.043
-25.0633,58.0454,384.785
-23.7486,56.1138,384.778
-23.9231,56.5795,384.497
-24.1625,56.9536,384.485
-24.9679,58.1754,384.476
-24.6689,58.2173,383.937
-24.1457,57.8043,383.578
-24.7956,58.7507,383.598
-23.2517,56.9501,383.088
-23.9889,58.142,382.984
-23.6182,57.8847,382.716
-23.2944,57.3589,382.778
-24.5228,58.8523,383.086
-24.2393,58.6566,382.831
-24.307,59.2189,382.493
-22.9972,57.1607,382.574
-22.8144,57.2149,382.388
-23.5458,58.1884,382.302
-24.0045,58.7198,382.431
-24.0378,59.5878,381.857
-24.0636,59.0304,382.259
-23.6817,58.5089,382.17
-23.8152,59.1312,381.843
-23.4625,58.624,381.792
-23.8721,59.4063,381.733
-23.5368,58.9357,381.638
-20.7956,65.5507,377.555
-22.0147,57.611,381.59
-23.7095,59.5691,381.418
-22.1162,57.9966,381.314
-23.2916,59.0484,381.318
-22.436,58.4095,381.153
-23.4872,59.5768,381.169
-23.2795,59.3599,381.108
-20.6129,66.2872,377.545
-23.4016,59.8949,380.918
-23.0195,59.488,380.812
-23.157,60.0047,380.653
-22.0464,58.8295,380.601
-22.9825,59.8147,380.609
-22.3099,59.2144,380.522
-21.7239,58.7053,380.505
-22.6676,59.9242,380.344
-22.5898,60.2412,380.142
-22.2621,59.5705,380.295
-21.8234,59.6972,379.977
-21.4774,59.5725,379.856
-22.281,60.3808,379.883
-21.9202,60.1904,379.767
-22.3267,60.7419,379.749
-21.5724,61.0733,379.203
-21.8288,61.6491,379.053
-21.5266,61.4498,378.979
-21.2317,63.6267,377.68
-21.5169,63.1476,378.058
-21.375,63.4989,377.852
