7.165,60.4875,422.809
5.54959,61.3621,422.829
6.18647,61.0515,422.795
6.92603,60.7099,422.946
7.23393,60.2878,422.624
7.36907,60.1407,422.545
5.59866,61.0814,422.347
5.18924,61.3851,422.598
4.90494,61.4925,422.526
6.55219,60.7601,422.664
7.4247,59.9374,422.36
4.14964,61.3672,421.968
6.68452,60.4005,422.208
5.35984,60.9524,421.864
6.24175,60.6504,422.111
5.6372,60.8128,421.759
4.47802,61.1602,421.712
4.16876,61.2343,421.715
3.72353,61.2584,421.57
7.15774,59.8687,421.777
6.6021,60.2264,421.729
5.41214,60.7212,421.326
5.08264,60.8014,421.256
4.94832,60.974,421.569
4.54752,61.0335,421.463
3.6029,61.1294,421.241
6.22604,60.2935,421.29
3.13516,61.1299,421.16
6.53105,59.9975,420.96
5.69449,60.5209,421.153
4.33214,60.9134,421.059
7.30992,59.5562,421.283
7.05929,59.6179,420.904
6.22033,60.0948,420.709
8.02081,59.041,420.76
7.85441,59.0908,420.821
4.72351,60.7449,420.901
5.77229,60.3578,420.832
6.20378,59.9493,420.316
5.52364,60.3041,420.434
4.71585,60.5974,420.54
3.95438,60.9178,420.908
3.22736,60.8974,420.72
7.38377,59.3322,420.641
3.73676,60.7808,420.551
3.8933,60.6219,420.248
5.79886,60.0675,420.131
2.10092,60.7684,420.369
1.83507,60.8199,420.351
8.01751,59.005,420.437
5.10868,60.4001,420.324
4.30816,60.5562,420.223
4.45442,60.3919,419.922
0.947625,60.9169,420.058
7.00914,59.4342,420.236
4.90523,60.2882,419.932
1.03415,60.8493,419.876
2.13189,60.616,419.736
1.44216,60.8643,420.068
7.28693,59.1694,419.955
3.629,60.4991,419.925
1.3028,60.8357,419.844
1.6958,60.7961,420.073
0.956787,60.7545,419.666
1.80751,60.7101,419.797
5.80621,59.8416,419.686
6.93898,59.1539,419.473
6.42833,59.7107,420.06
5.01967,60.0683,419.568
4.03453,60.3557,419.731
1.40604,60.7569,419.604
2.88968,60.3648,419.33
6.20847,59.6177,419.623
3.59627,60.2795,419.354
1.20942,60.7061,419.487
2.1714,60.5443,419.404
1.65711,60.6995,419.552
1.83099,60.6036,419.318
5.45132,59.8242,419.401
6.44134,59.3257,419.317
1.72519,60.5397,419.128
1.35469,60.5848,419.245
1.13417,60.4506,419.13
2.44314,60.4068,419.153
5.60541,59.4899,418.943
6.32555,59.1852,418.964
1.9724,60.3864,418.856
3.42983,60.1203,418.858
2.34995,60.3128,418.795
4.1961,59.9836,418.965
5.21827,59.384,418.511
6.01468,59.2347,418.806
1.07694,60.2405,418.776
3.81308,59.765,418.341
4.66059,59.4991,418.352
4.23307,59.6305,418.327
2.63004,60.1117,418.475
1.98211,60.1934,418.475
2.42516,60.0077,418.198
2.60674,59.8334,417.887
1.49707,60.1205,418.423
3.07109,59.7243,417.841
5.11172,59.0486,417.676
4.66599,59.2287,417.787
5.38379,58.9411,417.319
5.15557,58.9509,417.03
4.68201,59.1562,417.454
3.70214,59.4781,417.591
3.01711,59.5904,417.436
0.531758,59.6984,416.984
3.22817,59.4786,417.2
3.78758,59.3555,417.216
3.31361,59.3561,416.825
4.39059,59.1722,417.148
4.03249,59.2535,417.082
5.10333,58.9136,416.666
2.2872,59.4146,416.445
4.62452,58.9745,416.556
0.121168,59.6636,416.462
2.97739,59.3438,416.595
4.30273,58.9723,416.178
2.93697,59.2273,416.143
0.636101,59.5335,416.033
0.172984,59.5689,415.863
3.92822,59.0809,416.303
-0.405444,59.6272,415.795
-1.13228,59.7539,416.192
1.9279,59.2856,415.662
3.41907,59.1094,415.992
2.24428,59.1879,415.435
1.43002,59.3197,415.468
-0.0990213,59.5841,415.759
-0.875898,59.6984,415.923
3.17315,59.0379,415.466
-0.604962,59.6077,415.605
0.44392,59.4782,415.545
2.77777,59.0446,415.031
2.33101,59.0768,414.85
0.904537,59.3326,415.158
0.848304,59.2406,414.704
-1.31023,59.4462,414.488
0.285409,59.2936,414.63
-1.63968,59.488,414.483
-3.0473,59.6629,413.884
-3.71231,59.8138,413.837
0.224938,59.1836,414.006
-2.59859,59.5209,413.518
-3.82078,59.8109,413.377
-2.04197,59.4808,414.06
-1.93626,59.413,413.664
-1.46452,59.3843,413.949
-1.16764,59.3273,413.834
-2.18147,59.3936,413.207
-1.18571,59.2641,413.336
-2.71211,59.4667,412.944
-3.90527,59.7692,412.782
-2.72694,59.4204,412.413
-3.0163,59.4541,412.194
