-0.762082,68.3426,367.982
-1.90885,68.8346,368.148
-1.08005,68.3858,367.98
-0.779019,68.6544,368.117
-2.42474,69.1932,368.377
-0.891997,68.9124,368.292
-2.33633,69.6118,368.902
-0.407679,69.3279,368.604
0.138376,69.3532,368.627
2.26296,70.3779,370.406
2.37384,70.2383,370.319
1.78271,70.3999,370.36
1.905,70.276,370.207
1.04676,70.2147,370.062
0.66274,70.3156,370.318
0.17044,70.144,369.941
1.58006,70.0338,369.805
1.09814,69.999,369.667
1.70233,69.782,369.623
0.0309372,69.8326,369.286
0.574622,69.7885,369.268
-0.499833,69.5879,368.933
-0.889141,69.7006,369.093
-1.40663,69.7038,369.076
-1.89585,69.7815,369.16
0.589908,69.5691,368.937
0.987243,69.5201,368.982
-7.67253,70.7421,368.584
-6.09477,70.1184,368.722
-5.49861,69.6348,368.396
-5.4415,70.5943,370.37
-6.1368,70.6452,370.207
-6.0211,70.5362,369.764
-5.33233,70.3068,369.408
-6.4756,70.5122,369.445
-7.50777,70.7739,369.292
-5.63305,70.0473,368.867
-6.91188,70.5769,369.165
46.2629,69.4852,387.395
46.7931,69.2631,387.27
45.5772,69.1298,386.499
47.0256,69.03,386.862
46.2636,68.9057,386.258
44.7883,69.0352,386.047
47.814,68.5498,386.016
46.6085,68.5586,385.622
47.4844,68.4909,385.704
48.3171,68.3281,385.732
47.815,68.2416,385.279
48.6207,68.0435,385.278
48.2745,68.1992,385.397
44.6124,68.5645,384.963
47.6747,68.1046,384.982
47.8831,67.956,384.849
46.675,68.2856,385.075
45.2709,68.1468,384.317
46.5626,68.0534,384.723
46.0644,67.9818,384.407
45.3913,67.7765,383.538
45.9271,67.6225,383.441
45.004,67.7561,383.318
45.0712,67.4874,382.784
45.2067,67.2888,382.488
43.8681,68.5698,384.46
42.8017,68.68,384.142
43.4971,68.4801,384.057
43.1764,68.4026,383.827
43.7724,67.802,382.974
43.3359,67.4539,381.922
42.3465,67.9857,382.409
42.0885,67.9147,381.954
41.8923,67.8857,381.667
