4.97574,39.9728,348.378
4.91376,40.2188,348.329
4.88116,39.647,348.369
4.97018,39.4025,348.47
5.10957,39.8468,348.551
45.0054,55.6365,436.434
44.8268,55.9155,436.323
44.6461,56.1588,436.215
44.621,57.1031,436.159
44.4419,56.3666,436.089
44.323,57.1806,435.948
44.144,56.4442,435.878
43.8317,55.8377,435.729
5.11832,39.4856,348.598
43.7164,57.4904,435.398
43.5781,56.3062,435.412
43.541,57.1021,435.249
43.2443,55.7714,435.204
43.1817,57.2559,434.835
42.9357,55.8403,434.923
42.9102,56.5288,434.717
42.4201,55.6207,434.379
42.5274,57.0578,434.09
42.3116,56.4987,433.939
42.0605,56.5443,433.516
5.17267,40.2186,348.721
41.889,56.776,433.102
41.8529,57.5174,432.787
41.8781,58.0549,432.768
41.5896,56.1826,432.606
41.4624,55.848,432.516
41.6515,57.1903,432.439
41.5094,56.6415,432.314
41.143,55.8509,432.034
41.4776,57.6778,432.044
41.1926,56.7613,431.797
40.9534,56.3054,431.608
41.143,57.3965,431.583
40.9108,58.1657,431.126
40.9115,57.6742,431.201
40.6618,57.5348,430.889
40.265,55.6904,431.023
40.4311,57.3417,430.657
40.4639,56.3763,430.979
40.2407,56.9169,430.555
40.5098,57.978,430.634
40.1444,55.9583,430.751
39.4756,55.9273,430.049
39.5501,56.4955,429.948
38.9672,56.3778,429.31
39.3751,58.2577,429.189
39.024,57.3818,429.015
38.4642,57.7357,428.184
37.861,55.8626,428.104
37.4992,55.7459,427.637
38.1018,57.7531,427.576
37.4479,55.8742,427.42
37.7593,56.8399,427.399
37.5096,56.851,426.992
37.2542,55.889,427.081
5.25893,40.2633,349.109
37.8055,57.8081,427.031
37.316,56.8658,426.652
36.9036,55.8618,426.483
37.1062,56.8433,426.289
36.4405,55.8179,425.636
36.8662,57.0586,425.678
36.508,56.1213,425.494
36.8875,57.6345,425.373
36.1025,55.7497,425.042
36.17,56.0531,424.9
35.9039,55.6707,424.808
35.5813,55.6222,424.2
36.3259,56.8798,424.658
35.9666,56.2357,424.369
35.4982,55.7401,423.869
35.6262,56.0167,423.867
36.5311,58.273,424.263
36.1203,57.6163,423.856
36.2415,58.3592,423.659
35.2587,56.0169,423.196
35.9526,58.7517,422.922
35.6191,57.5258,422.9
35.2559,56.5338,422.829
35.4965,58.2224,422.216
34.9245,56.7379,422.058
35.5458,58.6991,422.072
35.2624,57.9865,421.816
35.0536,57.494,421.727
34.2823,55.8321,421.653
35.1809,58.4168,421.38
34.518,56.3015,421.659
34.7558,57.5165,421.168
34.4458,56.8776,421.104
34.9305,58.4504,420.866
34.8212,58.7495,420.547
34.7141,58.0426,420.742
33.7289,55.7895,420.827
34.0247,56.7622,420.545
